鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,車位移轉總面積平方公尺,建案名稱,棟及號,解約情形,Year,Month
南區,房地(土地+建物),臺南市南區三官路８９巷３２之３號三樓,24.7,住,,,1030111,土地1建物1車位0,三層，走廊,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0780512,92.67,2,2,1,有,無,1900000,20503,,0.0,0,,RPSPMLQLKHJFFCD08CA,74.1,0.0,3.49,,,,,,,103.0,1.0
南區,房地(土地+建物),臺南市南區金華路二段５７巷８２之３號,33.75,住,,,1030108,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0670509,62.19,3,1,1,有,無,1450000,23316,,0.0,0,,RPRNMLQLKHJFFCD77CA,62.19,0.0,0.0,,,,,,,103.0,1.0
南區,房地(土地+建物),臺南市南區文華里永華路一段255號,36.66,住,,,1030211,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0601228,56.68,0,0,0,有,無,3200000,56457,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLOLKHJFFCD47CA,56.68,0.0,0.0,,,,,,,103.0,2.0
東區,房地(土地+建物)+車位,臺南市東區林森路二段１９２巷３６弄３號七樓,23.23,住,,,1030125,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0840510,118.62,4,0,4,有,有,3900000,32878,坡道平面,0.0,0,,RPXOMLLLKHJFFCD97CA,36.24,42.44,0.0,,,,,,,103.0,1.0
南區,房地(土地+建物),臺南市南區尊南街２５３號四樓之９,8.19,住,,,1030214,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0771107,26.950000000000003,0,0,0,無,無,660000,24490,,0.0,0,,RPPNMLMLKHJFFCD17CA,18.78,0.0,4.75,,,,,,,103.0,2.0
東區,房地(土地+建物),臺南市東區忠孝里中華東路三段336巷53號地下壹層,4.38,住,,,1030115,土地1建物1車位0,地下一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土構造,0870220,31.59,0,0,0,有,有,530000,16772,,0.0,0,單純平面車位交易,RPVOMLKLKHJFFCD67CA,0.0,0.0,0.0,,,,,,,103.0,1.0
東區,房地(土地+建物),臺南市東區裕誠街３０２號,214.19,住,,,1030207,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,0960410,368.32,6,2,6,有,無,30000000,81451,,0.0,0,本交易成交金額包含建物內部固定裝潢。,RPVNMLKLKHJFFCD57CA,329.04,1.36,37.92,,,,,,,103.0,2.0
東區,房地(土地+建物),臺南市東區勝利路１６５巷９號,96.0,商,,,1030121,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681208,88.18,7,1,7,有,無,7500000,85053,,0.0,0,,RPSOMLTKKHJFFCD18CA,88.18,0.0,0.0,,,,,,,103.0,1.0
新營區,房地(土地+建物),臺南市新營區新北里６鄰三興街２７５巷６７號,92.0,住,,,1030211,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010918,194.52,4,2,4,有,無,7000000,35986,,0.0,0,,RPPNMLKLKHJFFAR18CA,173.99,0.0,20.53,,,,,,,103.0,2.0
柳營區,土地,柳營段柳營小段1342-25地號,48.66,住,,,1030115,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,561249,11534,,0.0,0,,RPTNMLOJLHJFFAR88CA,0.0,0.0,0.0,,,,,,,103.0,1.0
柳營區,土地,柳營段柳營小段1342-14地號,14.38,住,,,1030115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,201385,14005,,0.0,0,,RPUNMLOJLHJFFAR98CA,0.0,0.0,0.0,,,,,,,103.0,1.0
柳營區,土地,柳營段柳營小段1342-14地號,14.38,住,,,1030115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,201385,14005,,0.0,0,,RPVNMLOJLHJFFAR09CA,0.0,0.0,0.0,,,,,,,103.0,1.0
後壁區,房地(土地+建物),臺南市白河區新東里新港東１４７之１０４號,79.71,,特定農業區,甲種建築用地,1030205,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830606,180.11,3,1,2,有,無,2000000,11104,,0.0,0,,RPVNMLRLKHJFFBR96CA,166.31,0.0,13.8,,,,,,,103.0,2.0
下營區,土地,茅港尾段2576地號,2000.0,,特定農業區,農牧用地,1030206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1500,,0.0,0,,RPTNMLLLKHJFFCR88CA,0.0,0.0,0.0,,,,,,,103.0,2.0
白河區,房地(土地+建物),臺南市白河區關嶺里關子嶺422號,81.96,住,,,1030129,土地1建物1車位0,一層，地下層,二層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810504,105.96,2,1,2,有,無,2860000,26991,,0.0,0,,RPXNMLOKLHJFFBR86CA,70.46,0.0,2.64,,,,,,,103.0,1.0
麻豆區,土地,麻豆口段259-3地號,339.67,住,,,1030125,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1980594,5831,,0.0,0,此地現況未開路-故交易價格偏低,RPTNMLMKLHJFFCR98CA,0.0,0.0,0.0,,,,,,,103.0,1.0
佳里區,土地,後庄段6地號,1187.0,,特定農業區,農牧用地,1030125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,632,,0.0,0,,RPRNMLRKLHJFFDR76CA,0.0,0.0,0.0,,,,,,,103.0,1.0
七股區,土地,竹橋段2275地號,1004.0,,特定農業區,農牧用地,1030212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1380000,1375,,0.0,0,,RPSOMLSKLHJFFDR07CA,0.0,0.0,0.0,,,,,,,103.0,2.0
西港區,土地,下宅子段1465-20地號,29.0,,特定農業區,水利用地,1030207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,140000,4828,,0.0,0,,RPQNMLOLKHJFFDR98CA,0.0,0.0,0.0,,,,,,,103.0,2.0
西港區,土地,下宅子段1465-22地號,27.0,,特定農業區,水利用地,1030207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,4815,,0.0,0,,RPRNMLOLKHJFFDR09CA,0.0,0.0,0.0,,,,,,,103.0,2.0
西港區,土地,劉厝段1278地號,838.1,,特定農業區,農牧用地,1030117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1864730,2225,,0.0,0,原因：二等姻親間買賣。,RPWNMLLLKHJFFDR66CA,0.0,0.0,0.0,,,,,,,103.0,1.0
將軍區,土地,角帶圍段1307地號,1298.0,,特定農業區,農牧用地,1030108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2596000,2000,,0.0,0,,RPWNMLQLKHJFFDR17CA,0.0,0.0,0.0,,,,,,,103.0,1.0
善化區,土地,大成段1448地號,178.13,住,,,1030218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1264723,7100,,0.0,0,,RPPNMLNJLHJFFER78CA,0.0,0.0,0.0,,,,,,,103.0,2.0
新市區,房地(土地+建物),臺南市新巿區大社２８５之１６號,112.0,,特定農業區,甲種建築用地,1030123,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020917,196.73,4,2,3,有,無,6360000,32329,,0.0,0,,RPPNMLMLKHJFFER78CA,159.39,0.0,37.34,,,,,,,103.0,1.0
新市區,房地(土地+建物),臺南市新巿區大社２８５之２５號,103.0,,特定農業區,甲種建築用地,1030206,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020917,194.49,4,2,3,有,無,6160000,31673,,0.0,0,,RPQNMLMLKHJFFER88CA,159.39,0.0,35.1,,,,,,,103.0,2.0
新市區,建物,臺南市新巿區永福街１６巷６８號,0.0,,,,1030209,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010405,193.3,4,1,3,有,無,8600000,44490,,0.0,0,,RPQOMLQKPHJFFER17CA,169.11,0.0,24.19,,,,,,,103.0,2.0
關廟區,土地,北勢段257地號,420.0,住,,,1030128,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8892800,21173,,0.0,0,,RPPNMLLLKHJFFFR78CA,0.0,0.0,0.0,,,,,,,103.0,1.0
歸仁區,土地,武東段527-2地號,419.65,住,,,1030206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16756000,39929,,0.0,0,,RPTNMLPLKHJFFFR96CA,0.0,0.0,0.0,,,,,,,103.0,2.0
仁德區,土地,三甲子段290地號,5518.0,,一般農業區,農牧用地,1030212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13272000,2405,,0.0,0,,RPUNMLRKLHJFFFR27CA,0.0,0.0,0.0,,,,,,,103.0,2.0
永康區,房地(土地+建物),臺南市永康區復華里復國一路３０１號,23.85,住,,,1030210,土地1建物1車位0,一層，二層，三層，四層,十九層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0840908,271.78,4,2,4,有,有,8250000,30355,,0.0,0,,RPQNMLRLKHJFFHR07CA,179.5,0.0,18.6,,,,,,,103.0,2.0
永康區,土地,鹽東段760地號,151.21,住,,,1030129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,28437,,0.0,0,地上含未保存建物,RPOPMLRLKHJFFHR07CA,0.0,0.0,0.0,,,,,,,103.0,1.0
永康區,房地(土地+建物),臺南市永康區中華路１之５８號,12.67,住,,,1030113,土地1建物1車位0,十一層,二十四層,辦公商業大樓,見其他登記事項,鋼造,0791205,207.39,0,0,0,無,有,5660000,27292,,0.0,0,,RPPPMLRLKHJFFHR17CA,138.15,0.0,12.3,,,,,,,103.0,1.0
永康區,房地(土地+建物),臺南市永康區中正路４９５巷６弄８號,93.89,住,,,1030109,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0990316,217.55,8,0,8,有,無,9400000,43208,,0.0,0,,RPVOMLKLKHJFFHR96CA,199.97,0.0,17.58,,,,,,,103.0,1.0
永康區,土地,亞太段19地號,150.02,其他,,,1030120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230000,1533,,0.0,0,,RPPNMLLLKHJFFHR98CA,0.0,0.0,0.0,,,,,,,103.0,1.0
楠西區,土地,中興段478地號,223.6,住,,,1030121,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1907170,8529,,0.0,0,,RPRNMLLLKHJFFGR09CA,0.0,0.0,0.0,,,,,,,103.0,1.0
南化區,房地(土地+建物),臺南市南化區南化２４１號,62.63,,鄉村區,乙種建築用地,1030127,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0700417,132.3,3,2,2,有,無,1650000,12472,,0.0,0,,RPSNMLTKKHJFFGR27CA,132.3,0.0,0.0,,,,,,,103.0,1.0
北區,房地(土地+建物),臺南市北區公園南路365號四樓之11,4.71,住,,,1030205,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0960824,44.23,1,0,1,有,有,2150000,48610,,0.0,0,,RPSNMLNJLHJFFAD37DA,28.83,0.0,3.03,,,,,,,103.0,2.0
北區,房地(土地+建物),臺南市北區和緯路四段95巷58號四樓,24.09,住,,,1030121,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0701017,91.28,2,2,1,有,無,1450000,15885,,0.0,0,,RPROMLKLKHJFFAD17DA,67.81,0.0,10.48,,,,,,,103.0,1.0
北區,房地(土地+建物),臺南市北區開元路148巷101弄4之1號,39.0,住,,,1030123,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0720630,140.35,3,2,2,有,無,3300000,23513,,0.0,0,,RPOPMLKLKHJFFAD96DA,108.68,0.0,13.87,,,,,,,103.0,1.0
安平區,房地(土地+建物),臺南市安平區永華路二段819號十三樓之9,8.29,住,,,1030110,土地1建物1車位0,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0840530,117.4,3,2,2,有,有,2620000,22317,,0.0,0,,RPPNMLLLKHJFFAD96DA,82.67,0.0,10.89,,,,,,,103.0,1.0
安南區,土地,安慶段185地號,102.46,住,,,1030122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,19520,,0.0,0,,RPSOMLKLKHJFFBD37DA,0.0,0.0,0.0,,,,,,,103.0,1.0
安南區,土地,原西段582-2地號,577.12,其他,,,1030120,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,9530,,0.0,0,,RPSNMLTKKHJFFBD08DA,0.0,0.0,0.0,,,,,,,103.0,1.0
東區,房地(土地+建物),臺南市東區中華東路二段96巷六號七樓,15.62,住,,,1030119,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820503,62.2,2,1,1,有,無,3000000,48232,,0.0,0,,RPRNMLNJLHJFFCD47DA,59.06,0.0,3.14,,,,,,,103.0,1.0
東區,房地(土地+建物),臺南市東區林森路二段192巷28號之1,7.51,住,,,1030123,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0721121,32.59,3,2,1,有,無,430000,13194,,0.0,0,含增建或未登記建物。,RPUOMLKLKHJFFCD67DA,19.46,0.0,2.41,,,,,,,103.0,1.0
南區,房地(土地+建物),臺南市南區德興路177巷28號,76.0,住,,,1030206,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0741122,114.98,3,2,2,有,無,3000000,26091,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLKLKHJFFCD27DA,110.98,0.0,4.0,,,,,,,103.0,2.0
新營區,土地,下角帶圍段331地號,462.0,,特定農業區,農牧用地,1030207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,476,,0.0,0,,RPOOMLTKKHJFFAR09DA,0.0,0.0,0.0,,,,,,,103.0,2.0
柳營區,土地,新厝段北安小段58-1地號,186.43,,鄉村區,乙種建築用地,1030108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,830000,4452,,0.0,0,,RPQNMLKLKHJFFAR38DA,0.0,0.0,0.0,,,,,,,103.0,1.0
鹽水區,土地,番子厝段2636地號,3116.0,,特定農業區,農牧用地,1030210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2150000,690,,0.0,0,,RPSNMLKLKHJFFAR58DA,0.0,0.0,0.0,,,,,,,103.0,2.0
永康區,房地(土地+建物),臺南市永康區鹽行里正南五街520巷55弄10號,73.83,住,,,1030124,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0991223,209.25,8,0,8,有,有,9500000,45400,,0.0,0,,RPSNMLSJLHJFFHR27CA,158.24,17.75,33.26,,,,,,,103.0,1.0
新化區,房地(土地+建物),臺南市新化區健康路19號,63.6,住,,,1030210,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0750311,57.28,3,2,2,有,無,3500000,61103,,0.0,0,,RPTNMLKLKHJFFER09DA,55.39,0.0,1.89,,,,,,,103.0,2.0
佳里區,土地,港墘段623地號,3109.0,,特定農業區,農牧用地,1030117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,1222,,0.0,0,,RPUOMLTKKHJFFDR37DA,0.0,0.0,0.0,,,,,,,103.0,1.0
大內區,房地(土地+建物),臺南市大內區內江里內庄285-26號,78.94,住,,,1030206,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700114,97.63,3,2,2,有,無,1000000,10243,,0.0,0,,RPPNMLRJLHJFFCR09DA,97.63,0.0,0.0,,,,,,,103.0,2.0
後壁區,土地,崩埤段150-4地號,2512.0,,一般農業區,農牧用地,1030214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,980000,390,,0.0,0,,RPPNMLKLKHJFFBR38DA,0.0,0.0,0.0,,,,,,,103.0,2.0
後壁區,土地,上茄苳段上茄苳小段1528地號,2500.0,,特定農業區,農牧用地,1030214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,700,,0.0,0,,RPTNMLOLKHJFFBR56DA,0.0,0.0,0.0,,,,,,,103.0,2.0
歸仁區,建物,臺南市歸仁區歸仁里中山路一段46，48，50號,0.0,,,,1030106,土地0建物4車位0,一層，二層，三層，夾層，見其他登記事項,三層,工廠,工業用,鋼筋混凝土造,0971212,9132.87,20,4,18,有,無,28192100,,,0.0,0,,RPPNMLPLKHJFFFR66DA,0.0,0.0,0.0,,,,,,,103.0,1.0
永康區,房地(土地+建物),臺南市永康區中華路7巷20弄36號17樓之2,9.17,住,,,1030107,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840407,116.39999999999999,3,2,2,有,有,4800000,41237,,0.0,0,全新裝潢,RPXNMLTKKHJFFHR97DA,73.63,0.0,12.69,,,,,,,103.0,1.0
龍崎區,土地,中坑子段477-9地號,50.0,,,,1030212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6265,125,,0.0,0,土地交易價依法院拍賣價承買,RPPNMLKLKHJFFFR88EA,0.0,0.0,0.0,,,,,,,103.0,2.0
歸仁區,房地(土地+建物),臺南市歸仁區文化北街４８號,78.0,住,,,1030127,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0680423,99.6,3,2,2,有,無,4000000,40161,,0.0,0,,RPTNMLKLKHJFFFR66EA,99.6,0.0,0.0,,,,,,,103.0,1.0
安南區,土地,媽宮段567-1地號,255.24,住,,,1030212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2780000,10892,,0.0,0,,RPWNMLOJLHJFFBD08EA,0.0,0.0,0.0,,,,,,,103.0,2.0
安南區,房地(土地+建物),臺南市安南區公學路二段１０８巷１６號,99.61,住,,,1030212,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0820728,198.8,4,1,3,有,無,4000000,20121,,0.0,0,,RPRNMLQLKHJFFBD87EA,184.41,0.0,14.39,,,,,,,103.0,2.0
永康區,房地(土地+建物)+車位,臺南市永康區中山東路160號七樓之3,10.73,住,,,1030124,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,106.65,3,2,2,有,有,3800000,35631,,0.0,0,,RPUOMLKLKHJFFHR96DA,41.39,7.33,8.49,,,,,,,103.0,1.0
永康區,房地(土地+建物),臺南市永康區二王路135巷53弄30號,192.56,住,,,1030211,土地3建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1020122,201.25,5,2,6,有,無,12240000,60820,,0.0,0,,RPPNMLPLKHJFFHR86DA,173.2,0.0,28.05,,,,,,,103.0,2.0
永康區,房地(土地+建物)+車位,臺南市永康區龍埔街550號六樓之4，5,24.91,住,,,1030104,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840812,149.38,3,2,2,有,有,4000000,26777,,0.0,0,,RPPPMLPLKHJFFHR07DA,0.0,0.0,0.0,,,,,,,103.0,1.0
永康區,房地(土地+建物),臺南市永康區復華三街90巷16號六樓之1,9.16,住,,,1030121,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,87.31,2,1,1,有,有,2300000,26343,,0.0,0,,RPXNMLNKLHJFFHR47DA,58.97,0.0,4.95,,,,,,,103.0,1.0
關廟區,土地,五甲段2426-1地號,1672.0,,,,1030120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1101500,659,,0.0,0,,RPTNMLLLKHJFFFR66DA,0.0,0.0,0.0,,,,,,,103.0,1.0
下營區,土地,營安段544地號,215.38,住,,,1030210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2308000,10716,,0.0,0,,RPPNMLLLKHJFFCR58DA,0.0,0.0,0.0,,,,,,,103.0,2.0
六甲區,土地,水漆林段1401地號,2543.0,,特定農業區,農牧用地,1030207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1258,,0.0,0,,RPQNMLLLKHJFFCR68DA,0.0,0.0,0.0,,,,,,,103.0,2.0
下營區,土地,麻豆寮段1550-1地號,4505.0,,特定農業區,農牧用地,1030115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7700000,1709,,0.0,0,含未保存登記建物。,RPUNMLPLKHJFFCR86DA,0.0,0.0,0.0,,,,,,,103.0,1.0
將軍區,土地,角帶圍段776地號,1081.0,,特定農業區,農牧用地,1030207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,843000,780,,0.0,0,,RPRNMLPLKHJFFDR66DA,0.0,0.0,0.0,,,,,,,103.0,2.0
佳里區,土地,港墘段550地號,5183.0,,特定農業區,農牧用地,1030115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6220000,1200,,0.0,0,,RPVNMLKLKHJFFDR56DA,0.0,0.0,0.0,,,,,,,103.0,1.0
安定區,土地,六塊寮段1252-3地號,2038.0,,一般農業區,農牧用地,1030214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11710000,5746,,0.0,0,,RPQNMLLLKHJFFER88DA,0.0,0.0,0.0,,,,,,,103.0,2.0
善化區,房地(土地+建物),臺南市善化區北子店501號之48,90.0,,特定農業區,甲種建築用地,1030114,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0970104,178.76,4,2,3,有,無,5500000,30768,,0.0,0,,RPRNMLOLKHJFFER66DA,161.7,2.8,14.26,,,,,,,103.0,1.0
新市區,房地(土地+建物),臺南市新巿區信義路180號六樓之3,18.87,住,,,1030123,土地1建物1車位0,六層,十一層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840727,74.29,3,2,2,有,有,2980000,40113,,0.0,0,包含公共設施保留地之交易。車位未計價,RPSNMLKKLHJFFER98DA,0.0,0.0,0.0,,,,,,,103.0,1.0
新營區,土地,南新段741地號,149.41,住,,,1030205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,30118,,0.0,0,,RPTNMLLLKHJFFAR78DA,0.0,0.0,0.0,,,,,,,103.0,2.0
新營區,房地(土地+建物),臺南市新營區民族路150巷10號,89.68,住,,,1030206,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0660513,142.44,4,2,3,有,無,3500000,24572,,0.0,0,,RPUNMLLLKHJFFAR88DA,0.0,0.0,0.0,,,,,,,103.0,2.0
新營區,房地(土地+建物),臺南市新營區東泰七街51號,91.64,住,,,1030123,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0900412,219.48,3,2,2,有,無,6500000,29615,,0.0,0,,RPOOMLQLKHJFFAR88DA,196.09,0.0,23.39,,,,,,,103.0,1.0
東區,房地(土地+建物),臺南市東區崇明十三街11巷25號,23.95,住,,,1030210,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0710217,86.63,3,1,1,有,無,3800000,43865,,0.0,0,,RPPPMLLLKHJFFCD37DA,71.46,0.0,0.0,,,,,,,103.0,2.0
東區,房地(土地+建物),臺南市東區光明街175巷30號之2,14.99,住,,,1030127,土地1建物3車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0851204,60.43000000000001,3,0,3,有,無,2200000,36406,,0.0,0,,RPPOMLKLKHJFFCD17DA,0.0,0.0,0.0,,,,,,,103.0,1.0
中西區,房地(土地+建物),臺南市中西區神農街123號四樓之1,9.47,商,,,1030207,土地1建物1車位0,四層，走廊,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土構造,0760616,47.370000000000005,1,1,1,有,無,200000,4222,,0.0,0,急買急賣。其他:屋內有非自然死亡情事,RPQNMLLLKHJFFAD07DA,35.31,0.0,3.03,,,,,,,103.0,2.0
北區,建物,臺南市北區公園路918巷28號三樓之2,0.0,,,,1030211,土地0建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0791126,40.84,1,1,1,有,無,500000,12243,,0.0,0,親友、員工或其他特殊關係間之交易。土地為仁愛之家,RPRNMLLLKHJFFAD17DA,25.19,0.0,3.65,,,,,,,103.0,2.0
安平區,房地(土地+建物)+車位,臺南市安平區怡平路442巷63之2號,22.04,住,,,1030212,土地1建物1車位2,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820903,111.84,3,1,2,有,有,3050000,27271,其他,0.0,0,,RPQNMLQLKHJFFAD57DA,69.1,10.13,0.0,,,,,,,103.0,2.0
安平區,房地(土地+建物)+車位,臺南市安平區育平五街77號8樓之11,15.2,住,,,1030120,土地1建物2車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0850919,152.55,3,2,2,有,有,4500000,29499,坡道平面,0.0,0,,RPSNMLQLKHJFFAD77DA,85.4,1.95,14.6,,,,,,,103.0,1.0
